"HITID","qid","en_label","aggregate_group","Worker1","Answer1","Worker2","Answer2","Agreement","Answer","Date"
"3I7SHAD35LVREHPNW13AOH712D4M71","http://wikidata.org/wiki/Q236","Montenegro","","A2WNW8A4MOR7T7","Catholic European","A343DCRTGQUY30","Orthodox","No","no_agreement","Wed Oct 29 09:07:18 UTC 2014"
"302OLP89DY6WOXBUQFLGVC4F976CA0","http://wikidata.org/wiki/Q41","Greece","","A2WNW8A4MOR7T7","Catholic European","A26L95RMC7I9TB","Orthodox","No","no_agreement","Wed Oct 29 07:59:02 UTC 2014"
"3HFWPF5AK8ICBT15EMW6N9URP003SP","http://wikidata.org/wiki/Q842390","Tuʻi Tonga Empire","","A2WNW8A4MOR7T7","English-speaking","A26L95RMC7I9TB","South Asia","No","no_agreement","Wed Oct 29 04:53:37 UTC 2014"
"385MDVINFBEG3OK31CYU05E1RAIJWW","http://wikidata.org/wiki/Q487829","Chagatai Khanate","","A1GKEEI844CEKI","Confucian","A2WNW8A4MOR7T7","South Asia","No","no_agreement","Wed Oct 29 13:27:57 UTC 2014"
"3B6F54KMR1BG1QNQRIINZGFURGMS1M","http://wikidata.org/wiki/Q55304","Q55304","","A2WNW8A4MOR7T7","English-speaking","A1GKEEI844CEKI","Islamic","No","no_agreement","Wed Oct 29 12:58:47 UTC 2014"
"3MXX6RQ9EU40GX4HMJXV29HMGGQ4PW","http://wikidata.org/wiki/Q221457","Congress Poland","","A2WNW8A4MOR7T7","Catholic European","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 12:44:18 UTC 2014"
"3DTJ4WT8BCECM33GYY7A2TVR34QEZW","http://wikidata.org/wiki/Q2577303","Q2577303","","A1GKEEI844CEKI","Confucian","A2WNW8A4MOR7T7","English-speaking","No","no_agreement","Wed Oct 29 13:03:33 UTC 2014"
"3R5LWXWHRZ7L1MZS3B9D5B0S8K7GXI","http://wikidata.org/wiki/Q42000","Tahiti","","A2WNW8A4MOR7T7","Latin America","A343DCRTGQUY30","Protestant European","No","no_agreement","Wed Oct 29 05:44:58 UTC 2014"
"30ZKOOGW2V5C1U1WAIWWEGLO5AF1AZ","http://wikidata.org/wiki/Q365","Cologne","","A2WNW8A4MOR7T7","Catholic European","A26L95RMC7I9TB","Protestant European","No","no_agreement","Wed Oct 29 05:16:23 UTC 2014"
"37SDSEDIN81YI68HDKCIIPFTFMF18V","http://wikidata.org/wiki/Q3403551","Principality of Halych","","A2WNW8A4MOR7T7","Islamic","A26L95RMC7I9TB","Orthodox","No","no_agreement","Wed Oct 29 05:22:37 UTC 2014"
"3OND0WXMHVEQVI3MSC132MRM7E9EH6","http://wikidata.org/wiki/Q836","Burma","","A2WNW8A4MOR7T7","Confucian","A343DCRTGQUY30","English-speaking","No","no_agreement","Wed Oct 29 05:34:34 UTC 2014"
"33KGGVH24TGOX79PLSOAYOWM6VP1X4","http://wikidata.org/wiki/Q8785","Armenian","","A2WNW8A4MOR7T7","Islamic","A26L95RMC7I9TB","Orthodox","No","no_agreement","Wed Oct 29 06:08:19 UTC 2014"
"3MNJFORX8A36L3JNMLK0V79WE6XF58","http://wikidata.org/wiki/Q577668","Khanate of Bukhara","","A1GKEEI844CEKI","Islamic","A2WNW8A4MOR7T7","South Asia","No","no_agreement","Wed Oct 29 12:35:03 UTC 2014"
"3CIS7GGG64IV0496SB82L1GC1MBUEN","http://wikidata.org/wiki/Q686481","Brazi","","A2WNW8A4MOR7T7","Catholic European","A1SUU1QIRDZXJC","Orthodox","No","no_agreement","Wed Oct 29 11:13:15 UTC 2014"
"33IXYHIZB4HMGS049RYWFILKIVS2ED","http://wikidata.org/wiki/Q486181","Samanid dynasty","","A26L95RMC7I9TB","Islamic","A2WNW8A4MOR7T7","South Asia","No","no_agreement","Wed Oct 29 05:18:53 UTC 2014"
"368IUKXGA47EVK8V57QAZ710C7V6PI","http://wikidata.org/wiki/Q28513","Austria-Hungary","","A26L95RMC7I9TB","Catholic European","A343DCRTGQUY30","Protestant European","No","no_agreement","Wed Oct 29 08:51:46 UTC 2014"
"322ZSN9Z5FJY8PXO306F7JIJ5JB4T1","http://wikidata.org/wiki/Q241","Cuba","","A343DCRTGQUY30","Catholic European","A26L95RMC7I9TB","Latin America","No","no_agreement","Wed Oct 29 09:59:31 UTC 2014"
"3BC9H1KCYTB6YDF2NCZXASTP4ERWY3","http://wikidata.org/wiki/Q42834","Western Roman Empire","","A2WNW8A4MOR7T7","Catholic European","A343DCRTGQUY30","Latin America","No","no_agreement","Wed Oct 29 09:40:04 UTC 2014"
"37M4O367VIHCRDB488ODQXT5B79M5M","http://wikidata.org/wiki/Q2257531","Siceliotes","","A2WNW8A4MOR7T7","Catholic European","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 13:04:38 UTC 2014"
"3MZ3TAMYTKMF0HJBK03O15RKMGERIP","http://wikidata.org/wiki/Q193714","Mandatory Palestine","","A26L95RMC7I9TB","English-speaking","A2WNW8A4MOR7T7","Islamic","No","no_agreement","Wed Oct 29 06:58:09 UTC 2014"
"3DGDV62G7N8QDJPUI5E79UKOW2U2PY","http://wikidata.org/wiki/Q704300","Free City of Frankfurt","","A2QH1BQA6GR48O","Catholic European","A2WNW8A4MOR7T7","Protestant European","No","no_agreement","Wed Oct 29 10:04:30 UTC 2014"
"34OWYT6U3VG9WHNPQJ32AKRQGU89IK","http://wikidata.org/wiki/Q600018","Kingdom of Hungary","","A2WNW8A4MOR7T7","Islamic","A343DCRTGQUY30","Latin America","No","no_agreement","Wed Oct 29 09:10:48 UTC 2014"
"3GVPRXWRPGT5IYZWBM5IWO0KL4L7I7","http://wikidata.org/wiki/Q399","Armenia","","A343DCRTGQUY30","Catholic European","A26L95RMC7I9TB","Orthodox","No","no_agreement","Wed Oct 29 08:45:42 UTC 2014"
"3DQYSJDTYKANH831XGJP58FGV4SEXZ","http://wikidata.org/wiki/Q420759","Second Bulgarian Empire","","A2WNW8A4MOR7T7","Catholic European","A1SUU1QIRDZXJC","Orthodox","No","no_agreement","Wed Oct 29 11:22:54 UTC 2014"
"3LEG2HW4UEMEM60042I2X06KUW6F27","http://wikidata.org/wiki/Q483505","Tajik people","","A1GKEEI844CEKI","Islamic","A2WNW8A4MOR7T7","South Asia","No","no_agreement","Wed Oct 29 13:39:48 UTC 2014"
"3JU8CV4BRKB4KQEZ53C4G7NRX7POPP","http://wikidata.org/wiki/Q199707","Turkmen Soviet Socialist Republic","","A343DCRTGQUY30","Catholic European","A2WNW8A4MOR7T7","Orthodox","No","no_agreement","Wed Oct 29 06:04:25 UTC 2014"
"3URJ6VVYUOMIVXSG7JKGD9CW6BU4OF","http://wikidata.org/wiki/Q34020","នីអ៊ូ","","A2WNW8A4MOR7T7","Confucian","A1GKEEI844CEKI","English-speaking","No","no_agreement","Wed Oct 29 12:40:22 UTC 2014"
"33K3E8REWVU687TAKDXPDYJUK1U8XU","http://wikidata.org/wiki/Q750","Bolivia","","A343DCRTGQUY30","Catholic European","A2WNW8A4MOR7T7","Latin America","No","no_agreement","Wed Oct 29 05:39:49 UTC 2014"
"3LCXHSGDLS5FLRH236D260YOGPQESR","http://wikidata.org/wiki/Q230","Georgia","","A2WNW8A4MOR7T7","Islamic","A343DCRTGQUY30","Orthodox","No","no_agreement","Wed Oct 29 09:15:27 UTC 2014"
"37VUR2VJ69O0U9YUUWSNKBBC5D01C1","http://wikidata.org/wiki/Q244165","Nagorno-Karabakh Republic","","A26L95RMC7I9TB","Islamic","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 12:46:59 UTC 2014"
"3P888QFVX2TPK2FE5GRTGCD123BOQG","http://wikidata.org/wiki/Q950952","Dardania","","A2WNW8A4MOR7T7","Catholic European","A2QH1BQA6GR48O","Orthodox","No","no_agreement","Wed Oct 29 09:41:11 UTC 2014"
"34YWR3PJ279OQIO7P9KAKJDC13IX0W","http://wikidata.org/wiki/Q29520","China","","A26L95RMC7I9TB","Confucian","A2QH1BQA6GR48O","South Asia","No","no_agreement","Wed Oct 29 09:43:57 UTC 2014"
"3OB6JN3A9PO1W0925F1GTYY13PYRM5","http://wikidata.org/wiki/Q223","Greenland","","A2WNW8A4MOR7T7","English-speaking","A26L95RMC7I9TB","Protestant European","No","no_agreement","Wed Oct 29 05:38:18 UTC 2014"
"302OLP89DY6WOXBUQFLGVC4F977ACZ","http://wikidata.org/wiki/Q37024","Serbia and Montenegro","","A343DCRTGQUY30","Catholic European","A2WNW8A4MOR7T7","Orthodox","No","no_agreement","Wed Oct 29 06:03:37 UTC 2014"
"375VSR8FVV81V78LK4RA10UAITGZRU","http://wikidata.org/wiki/Q2980623","Kingdom of Bosnia","","A1SUU1QIRDZXJC","Catholic European","A2WNW8A4MOR7T7","Orthodox","No","no_agreement","Wed Oct 29 11:46:21 UTC 2014"
"39XCQ6V3KX3A2AQCLSHW11WJL7V56W","http://wikidata.org/wiki/Q656","Saint Petersburg","","A343DCRTGQUY30","Orthodox","A2WNW8A4MOR7T7","Protestant European","No","no_agreement","Wed Oct 29 09:03:48 UTC 2014"
"3CIS7GGG64IV0496SB82L1GC1MBEU7","http://wikidata.org/wiki/Q234","Flanders","","A1SUU1QIRDZXJC","Catholic European","A2WNW8A4MOR7T7","Protestant European","No","no_agreement","Wed Oct 29 11:11:22 UTC 2014"
"3CVDZS288GZ4TA4TEK1MC9KI01OFMZ","http://wikidata.org/wiki/Q121932","People's Republic of Bulgaria","","A2WNW8A4MOR7T7","Catholic European","A1GKEEI844CEKI","Protestant European","No","no_agreement","Wed Oct 29 12:44:53 UTC 2014"
"3L2OEKSTW89V8CJKP9JRWCQ3M7O8Y0","http://wikidata.org/wiki/Q784","Dominica","","A343DCRTGQUY30","English-speaking","A2WNW8A4MOR7T7","Latin America","No","no_agreement","Wed Oct 29 06:23:03 UTC 2014"
"3O0M2G5VC51FOAOA5U1YGJH7BC7945","http://wikidata.org/wiki/Q1986139","Parthian Empire","","A2WNW8A4MOR7T7","Islamic","A1SUU1QIRDZXJC","South Asia","No","no_agreement","Wed Oct 29 11:42:24 UTC 2014"
"3RZS0FBRWJ93B1HWFY3DL7TA8T6PCT","http://wikidata.org/wiki/Q699964","Archduchy of Austria","","A2WNW8A4MOR7T7","English-speaking","A1GKEEI844CEKI","Protestant European","No","no_agreement","Wed Oct 29 13:36:31 UTC 2014"
"33NKDW9FFWH8KAJN1PDUFKFDASFXCP","http://wikidata.org/wiki/Q1246","Kosovo","","A1SUU1QIRDZXJC","Islamic","A2WNW8A4MOR7T7","Orthodox","No","no_agreement","Wed Oct 29 11:14:22 UTC 2014"
"3VQTAXTYN2KXT1XMIK6CKTARYPYUBN","http://wikidata.org/wiki/Q326029","Duchy of Brunswick","","A2QH1BQA6GR48O","English-speaking","A26L95RMC7I9TB","Protestant European","No","no_agreement","Wed Oct 29 09:58:30 UTC 2014"
"3KA7IJSNW54K1WPQ1Y7IANNSQ86PBM","http://wikidata.org/wiki/Q696241","Khanate of Kokand","","A1GKEEI844CEKI","Orthodox","A2WNW8A4MOR7T7","South Asia","No","no_agreement","Wed Oct 29 12:59:39 UTC 2014"
"3EKZL9T8Y7LBYKJ8WLV8CYRJM2WHCG","http://wikidata.org/wiki/Q152750","Protectorate of Bohemia and Moravia","","A2QH1BQA6GR48O","Latin America","A2WNW8A4MOR7T7","Protestant European","No","no_agreement","Wed Oct 29 10:03:01 UTC 2014"
"337F8MIIMYCXSG0X5YI5N8GE88D40O","http://wikidata.org/wiki/Q347","Liechtenstein","","A1SUU1QIRDZXJC","Catholic European","A26L95RMC7I9TB","Protestant European","No","no_agreement","Wed Oct 29 11:29:42 UTC 2014"
"3B286OTISDGJWBH00722IGHAZRGAJD","http://wikidata.org/wiki/Q529605","Electorate of Hesse","","A2QH1BQA6GR48O","Catholic European","A2WNW8A4MOR7T7","Protestant European","No","no_agreement","Wed Oct 29 10:27:50 UTC 2014"
"3LG268AV3753KCHPOHDXGQTSUN7ER3","http://wikidata.org/wiki/Q229","Cyprus","","A2WNW8A4MOR7T7","Catholic European","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 12:50:33 UTC 2014"
"3IKDQS3DQDZBUFUS23DTCASYMFBCI4","http://wikidata.org/wiki/Q1003703","Bulgaria","","A2WNW8A4MOR7T7","Catholic European","A7NZ814Q5MX2R","Orthodox","No","no_agreement","Wed Oct 29 09:37:17 UTC 2014"
"3HO4MYYR11NRNPGRMTP49DOZKONU62","http://wikidata.org/wiki/Q3995","Basque Country","","A1GKEEI844CEKI","Catholic European","A2WNW8A4MOR7T7","Latin America","No","no_agreement","Wed Oct 29 12:58:08 UTC 2014"
"3W5PY7V3UO6KSTF3GDGIL2ZH2IIJYV","http://wikidata.org/wiki/Q528042","Dalmatia","","A26L95RMC7I9TB","Catholic European","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 12:55:30 UTC 2014"
"3X7837UUACXI995XAULQ2BFO38P6JI","http://wikidata.org/wiki/Q235","Monaco","","A1GKEEI844CEKI","Catholic European","A26L95RMC7I9TB","Islamic","No","no_agreement","Wed Oct 29 12:51:58 UTC 2014"
"3XEDXEGFX2NI6IP0QQ5LUP5A5U3K0U","http://wikidata.org/wiki/Q33","Finland","","A343DCRTGQUY30","Orthodox","A26L95RMC7I9TB","Protestant European","No","no_agreement","Wed Oct 29 09:46:30 UTC 2014"
"3EFNPKWBMRNCAKHT5KDMD3O8U8I030","http://wikidata.org/wiki/Q12560","Ottoman Empire","","A2WNW8A4MOR7T7","Catholic European","A2QH1BQA6GR48O","Islamic","No","no_agreement","Wed Oct 29 10:04:40 UTC 2014"
"3UQVX1UPFRGNP2LA1KZHUTJGOUI02P","http://wikidata.org/wiki/Q734","Guyana","","A26L95RMC7I9TB","English-speaking","A2WNW8A4MOR7T7","Latin America","No","no_agreement","Wed Oct 29 08:25:05 UTC 2014"
"36JW4WBR05JI1W3INNL9K4CMJFOHFR","http://wikidata.org/wiki/Q161036","Free State of Prussia","","A2WNW8A4MOR7T7","Islamic","A1GKEEI844CEKI","Protestant European","No","no_agreement","Wed Oct 29 12:40:26 UTC 2014"
"3FHTJGYT8MZGSDX1HKZWBYEP6LYPG3","http://wikidata.org/wiki/Q124216","Swiss people","","A2QH1BQA6GR48O","Catholic European","A2WNW8A4MOR7T7","Protestant European","No","no_agreement","Wed Oct 29 09:40:33 UTC 2014"
"39AYGO6AFEJESZWIPSDIVIW5CSU6NM","http://wikidata.org/wiki/Q4628","Faroe Islands","","A26L95RMC7I9TB","English-speaking","A1SUU1QIRDZXJC","Protestant European","No","no_agreement","Wed Oct 29 11:31:59 UTC 2014"
"37ZQELHEQZXGH2HAC8KZKETR2S9MNC","http://wikidata.org/wiki/Q1108445","Kievan Rus'","","A2WNW8A4MOR7T7","Catholic European","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 12:38:18 UTC 2014"
"3FDWKV9VCM1TCS1J99WLY9LLAO2UMC","http://wikidata.org/wiki/Q139670","Democratic Republic of Armenia","","A2WNW8A4MOR7T7","Islamic","A2QH1BQA6GR48O","Orthodox","No","no_agreement","Wed Oct 29 09:59:34 UTC 2014"
"3I7SHAD35LVREHPNW13AOH712D57MN","http://wikidata.org/wiki/Q42884","Germans","","A1SUU1QIRDZXJC","Catholic European","A2WNW8A4MOR7T7","Protestant European","No","no_agreement","Wed Oct 29 11:31:15 UTC 2014"
"3I4E7AFQ2JYOB7G967TJDL72NG0JT6","http://wikidata.org/wiki/Q458","European Union","","A2WNW8A4MOR7T7","Catholic European","A2QH1BQA6GR48O","Protestant European","No","no_agreement","Wed Oct 29 09:46:55 UTC 2014"
"3ZG552ORAL33I3MQ4HN6FM96IQV2VJ","http://wikidata.org/wiki/Q14118","Savoy","","A1GKEEI844CEKI","Catholic European","A2WNW8A4MOR7T7","Protestant European","No","no_agreement","Wed Oct 29 13:43:18 UTC 2014"
"3O71U79SRAODXF9FK41LJ83XPRHMSO","http://wikidata.org/wiki/Q13403037","Q13403037","","A2WNW8A4MOR7T7","English-speaking","A1GKEEI844CEKI","Islamic","No","no_agreement","Wed Oct 29 12:55:57 UTC 2014"
"32TMVRKDGMXFA55002VKGNMWR6P48B","http://wikidata.org/wiki/Q518101","First Republic of Austria","","A2WNW8A4MOR7T7","English-speaking","A343DCRTGQUY30","Protestant European","No","no_agreement","Wed Oct 29 09:41:11 UTC 2014"
"3PEG1BH7ADQJQ5SAO62AE61TWY0KBG","http://wikidata.org/wiki/Q155019","Duchy of Lorraine","","A2P6VK1US8OTC5","Catholic European","A2WNW8A4MOR7T7","Protestant European","No","no_agreement","Wed Oct 29 12:48:16 UTC 2014"
"3TY2U1TEB69UX4K4UDFFBFKTPE9JJ1","http://wikidata.org/wiki/Q211230","Syros","","A2WNW8A4MOR7T7","Catholic European","A1SUU1QIRDZXJC","Orthodox","No","no_agreement","Wed Oct 29 11:42:46 UTC 2014"
"3YGYP1364087EIU2HGGG6DN18F8RN5","http://wikidata.org/wiki/Q2235","Veliky Novgorod","","A1G9ZIBMV5PLE2","Catholic European","A26L95RMC7I9TB","Orthodox","No","no_agreement","Wed Oct 29 08:31:29 UTC 2014"
"3UV0D2KX1LIOPKFN8G1QQF3IEA2F43","http://wikidata.org/wiki/Q503585","Korea under Japanese rule","","A26L95RMC7I9TB","Confucian","A2QH1BQA6GR48O","South Asia","No","no_agreement","Wed Oct 29 10:01:59 UTC 2014"
"31GN6YMHLOR92R3TO678S65ONTVWSP","http://wikidata.org/wiki/Q229411","Delhi Sultanate","","A2WNW8A4MOR7T7","Islamic","A1GKEEI844CEKI","South Asia","No","no_agreement","Wed Oct 29 12:29:09 UTC 2014"
"3VLL1PIENPNYYUG5SCA675P576WOZA","http://wikidata.org/wiki/Q40","Austria","","A2WNW8A4MOR7T7","English-speaking","A1GKEEI844CEKI","Protestant European","No","no_agreement","Wed Oct 29 12:43:39 UTC 2014"
"3IKDQS3DQDZBUFUS23DTCASYMFCICB","http://wikidata.org/wiki/Q1209822","Kingdom of Kakheti","","A2WNW8A4MOR7T7","Islamic","A1SUU1QIRDZXJC","Orthodox","No","no_agreement","Wed Oct 29 11:20:03 UTC 2014"
"3BDORL6HKJCONEXBSQ72Q2TP9BVCR9","http://wikidata.org/wiki/Q3051808","Kosova","","A343DCRTGQUY30","Islamic","A2WNW8A4MOR7T7","Orthodox","No","no_agreement","Wed Oct 29 06:25:46 UTC 2014"
"3QHITW7OYN80IYLDVXMBFHTWDM8AQ4","http://wikidata.org/wiki/Q1054409","March of Ancona","","A26L95RMC7I9TB","Catholic European","A1GKEEI844CEKI","Protestant European","No","no_agreement","Wed Oct 29 12:30:26 UTC 2014"
"3G9UA71JVUT1D9J2T4QI8PFKYJ9J7U","http://wikidata.org/wiki/Q7411","Dutch","","A2WNW8A4MOR7T7","Catholic European","A343DCRTGQUY30","Protestant European","No","no_agreement","Wed Oct 29 08:40:36 UTC 2014"
"3ABAOCJ4R731KZU2S0CGO8OW73WMQZ","http://wikidata.org/wiki/Q12557","Mongol Empire","","A2WNW8A4MOR7T7","Confucian","A343DCRTGQUY30","Islamic","No","no_agreement","Wed Oct 29 09:13:46 UTC 2014"
"30UZJB2POGBB5R3U2QJYUYKZBGT53Q","http://wikidata.org/wiki/Q33296","Mughal Empire","","A1GKEEI844CEKI","Confucian","A26L95RMC7I9TB","Islamic","No","no_agreement","Wed Oct 29 12:29:14 UTC 2014"
"368IUKXGA47EVK8V57QAZ710C7VP61","http://wikidata.org/wiki/Q4938064","Bohemia","","A2WNW8A4MOR7T7","Orthodox","A1GKEEI844CEKI","Protestant European","No","no_agreement","Wed Oct 29 13:38:45 UTC 2014"
"3TTPFEFXCSJMI3A7MUI5QYZ9QGL6HD","http://wikidata.org/wiki/Q36","Poland","","A2WNW8A4MOR7T7","Catholic European","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 12:38:50 UTC 2014"
"3B9J25CZ24C0OTXO7F77GCYLVDECSX","http://wikidata.org/wiki/Q3287203","Q3287203","","A2WNW8A4MOR7T7","English-speaking","A1GKEEI844CEKI","Islamic","No","no_agreement","Wed Oct 29 13:08:23 UTC 2014"
"3HO4MYYR11NRNPGRMTP49DOZKON6UE","http://wikidata.org/wiki/Q1003997","Judea","","A2WNW8A4MOR7T7","Catholic European","A1GKEEI844CEKI","Islamic","No","no_agreement","Wed Oct 29 12:48:39 UTC 2014"
"3M93N4X8HJMNW73UH7OT3GBGLXMSJQ","http://wikidata.org/wiki/Q17278379","Q17278379","","A2WNW8A4MOR7T7","English-speaking","A1GKEEI844CEKI","Islamic","No","no_agreement","Wed Oct 29 12:33:48 UTC 2014"
"375VMB7D4IILZ7062Z84WGAG7FOIDB","http://wikidata.org/wiki/Q1257426","Sclaveni","","A2WNW8A4MOR7T7","Catholic European","A2P6VK1US8OTC5","Latin America","No","no_agreement","Wed Oct 29 12:39:06 UTC 2014"
"3WRAAIUSBIYKRVMPHBH39PPPAPUXAN","http://wikidata.org/wiki/Q11225429","Thebes","","A2WNW8A4MOR7T7","Islamic","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 13:28:36 UTC 2014"
"3DFYDSXB2VZ3BKVY6CJTIHT46U7UJ8","http://wikidata.org/wiki/Q122443","Attica","","A2WNW8A4MOR7T7","Catholic European","A7NZ814Q5MX2R","Orthodox","No","no_agreement","Wed Oct 29 09:36:07 UTC 2014"
"3ZRKL6Z1E72D55DT913Q63J0T55SGM","http://wikidata.org/wiki/Q164079","Kingdom of Hanover","","A2QH1BQA6GR48O","Catholic European","A2WNW8A4MOR7T7","Orthodox","No","no_agreement","Wed Oct 29 10:27:28 UTC 2014"
"34KYK9TV2Q7HEO5ITFBC5SS3DSDBSO","http://wikidata.org/wiki/Q833665","Boeotian confederation","","A2WNW8A4MOR7T7","Catholic European","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 13:02:37 UTC 2014"
"3HEM8MA6H8B752RFKG485CIRC88QP0","http://wikidata.org/wiki/Q16671638","Q16671638","","A2WNW8A4MOR7T7","English-speaking","A1GKEEI844CEKI","Islamic","No","no_agreement","Wed Oct 29 13:21:07 UTC 2014"
"32204AGAAABOFWZDY7RR2PCYKUOHGQ","http://wikidata.org/wiki/Q16410","People's Republic of Hungary","","A343DCRTGQUY30","Catholic European","A2WNW8A4MOR7T7","Islamic","No","no_agreement","Wed Oct 29 09:32:23 UTC 2014"
"3YZ7A3YHR4SFP8O9S5KZ26SB3WRS54","http://wikidata.org/wiki/Q6581823","Southern Netherlands","","A26L95RMC7I9TB","Catholic European","A2WNW8A4MOR7T7","Protestant European","No","no_agreement","Wed Oct 29 08:06:03 UTC 2014"
"3C8QQOM6JO04XJOYFG6SFTILGOQILR","http://wikidata.org/wiki/Q171150","Kingdom of Hungary","","A1GKEEI844CEKI","Catholic European","A2WNW8A4MOR7T7","Islamic","No","no_agreement","Wed Oct 29 12:58:43 UTC 2014"
"31J7RYECZKPTXDS079LMNU1ZZMFL12","http://wikidata.org/wiki/Q123559","Al-Andalus","","A2QH1BQA6GR48O","Catholic European","A2WNW8A4MOR7T7","Islamic","No","no_agreement","Wed Oct 29 10:00:21 UTC 2014"
"3HFWPF5AK8ICBT15EMW6N9URP00S3E","http://wikidata.org/wiki/Q622783","Spanish Netherlands","","A26L95RMC7I9TB","Catholic European","A2WNW8A4MOR7T7","Protestant European","No","no_agreement","Wed Oct 29 08:24:24 UTC 2014"
"3ZURAPD287M7XLI4LYIOSHWF2QSF1Q","http://wikidata.org/wiki/Q282475","Kingdom of Kartli-Kakheti","","A1GKEEI844CEKI","Confucian","A2WNW8A4MOR7T7","Islamic","No","no_agreement","Wed Oct 29 13:24:33 UTC 2014"
"302U8RURJY0Z7PBJQ0LQ7AC4TLMNVV","http://wikidata.org/wiki/Q156038","Duchy of Courland and Semigallia","","A1GKEEI844CEKI","Catholic European","A2WNW8A4MOR7T7","Protestant European","No","no_agreement","Wed Oct 29 13:40:50 UTC 2014"
"30Z7M1Q8UXJUCULH935BTQ8WJGMA8T","http://wikidata.org/wiki/Q208545","Socialist Republic of Bosnia and Herzegovina","","A343DCRTGQUY30","Catholic European","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 12:45:13 UTC 2014"
"3HEADTGN2ORKMN3BJ727GUHEUIARVM","http://wikidata.org/wiki/Q2622868","Kingdom of Armenia","","A2WNW8A4MOR7T7","Islamic","A2QH1BQA6GR48O","Orthodox","No","no_agreement","Wed Oct 29 10:09:51 UTC 2014"
"3KI0JD2ZU0HPPE4V9LWTZLAFCDP67B","http://wikidata.org/wiki/Q779011","Principality of Montenegro","","A2WNW8A4MOR7T7","Catholic European","A1SUU1QIRDZXJC","Orthodox","No","no_agreement","Wed Oct 29 11:29:58 UTC 2014"
"3TL87MO8CLOKNSM8E807CW5T0WYFLX","http://wikidata.org/wiki/Q11266977","Epirus","","A343DCRTGQUY30","Catholic European","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 12:33:30 UTC 2014"
"3UL5XDRDNBIX6O90E7EULFSAR2L58I","http://wikidata.org/wiki/Q706018","Electorate of Brunswick-Lüneburg","","A343DCRTGQUY30","English-speaking","A1GKEEI844CEKI","Protestant European","No","no_agreement","Wed Oct 29 12:36:14 UTC 2014"
"3BCRDCM0OCTDKTBFSFL23QF1IXPK6V","http://wikidata.org/wiki/Q11772","Ancient Greece","","A2WNW8A4MOR7T7","Catholic European","A343DCRTGQUY30","Latin America","No","no_agreement","Wed Oct 29 10:03:01 UTC 2014"
"3PMR2DOWON0WNNMY24OH43C5PGO459","http://wikidata.org/wiki/Q467864","People's Socialist Republic of Albania","","A26L95RMC7I9TB","Islamic","A343DCRTGQUY30","Protestant European","No","no_agreement","Wed Oct 29 08:08:11 UTC 2014"
"30QQTY5GMJJARPUW53UWFROVFZ7U71","http://wikidata.org/wiki/Q244","Barbados","","A26L95RMC7I9TB","English-speaking","A1GKEEI844CEKI","Latin America","No","no_agreement","Wed Oct 29 12:56:30 UTC 2014"
"31KSVEGZ33RX1C3G9H732W0S1RCWR1","http://wikidata.org/wiki/Q35","Denmark","","A2QH1BQA6GR48O","Catholic European","A26L95RMC7I9TB","Protestant European","No","no_agreement","Wed Oct 29 10:33:26 UTC 2014"
"3W3RSPVVGRQ96AJY9XV6YW6WAJCULA","http://wikidata.org/wiki/Q13534153","Athens","","A2WNW8A4MOR7T7","Catholic European","A1SUU1QIRDZXJC","Orthodox","No","no_agreement","Wed Oct 29 11:29:26 UTC 2014"
"3FHTJGYT8MZGSDX1HKZWBYEP6LYGPU","http://wikidata.org/wiki/Q203493","Kingdom of Romania","","A1GKEEI844CEKI","Catholic European","A2WNW8A4MOR7T7","Protestant European","No","no_agreement","Wed Oct 29 12:35:24 UTC 2014"
"3UZUVSO3P6UCNW4XJ9HGURZIO08MEN","http://wikidata.org/wiki/Q2979717","Second Empire of Haiti","","A26L95RMC7I9TB","Catholic European","A2QH1BQA6GR48O","Latin America","No","no_agreement","Wed Oct 29 10:01:46 UTC 2014"
"3HY86PZXPXHFR7I8QNYIAZBFQPD1EU","http://wikidata.org/wiki/Q252","Indonesia","","A2QH1BQA6GR48O","Islamic","A2WNW8A4MOR7T7","South Asia","No","no_agreement","Wed Oct 29 10:00:52 UTC 2014"
"34HEO7RUG5T0UZ0D8CBBK73198AAR5","http://wikidata.org/wiki/Q1147043","Southern Song","","A2WNW8A4MOR7T7","Confucian","A1GKEEI844CEKI","English-speaking","No","no_agreement","Wed Oct 29 12:32:26 UTC 2014"
