"HITID","qid","en_label","aggregate_group","Worker1","Answer1","Worker2","Answer2","Agreement","Answer","Date"
"3OLZC0DJ8IE7TO0STK8Y22GN7MRIV9","http://wikidata.org/wiki/Q36692","Zhuang people","","A3HSMUPSPOKD0M","Confucian","A1GKEEI844CEKI","South Asia","No","no_agreement","Wed Oct 29 02:00:14 UTC 2014"
"38VTL6WC49CCLU0IRBCOKSGCKHN5YV","http://wikidata.org/wiki/Q5290725","Dominican American","","A3HSMUPSPOKD0M","English-speaking","A1NJ1IJLKAS0Y4","Latin America","No","no_agreement","Wed Oct 29 01:12:45 UTC 2014"
"3H1C3QRA00IZEAS66KN2RVU6UM3CEU","http://wikidata.org/wiki/Q102251","Sephardi Jews","","A1GKEEI844CEKI","Africa","A2WNW8A4MOR7T7","English-speaking","No","no_agreement","Wed Oct 29 12:42:27 UTC 2014"
"3QHITW7OYN80IYLDVXMBFHTWDM6QAI","http://wikidata.org/wiki/Q42406","English people","","A2WNW8A4MOR7T7","English-speaking","A1NJ1IJLKAS0Y4","Protestant European","No","no_agreement","Wed Oct 29 01:15:24 UTC 2014"
"3G5RUKN2EB21AIYGNZGUFSN72T1N9D","http://wikidata.org/wiki/Q2505231","Ukrainian American","","A1NJ1IJLKAS0Y4","Catholic European","A3HSMUPSPOKD0M","English-speaking","No","no_agreement","Wed Oct 29 01:07:56 UTC 2014"
"3TZ0XG8CBTJG7BBCHXRBXVXCDY389B","http://wikidata.org/wiki/Q1324889","Germiyanids","","A2WNW8A4MOR7T7","Islamic","A1NJ1IJLKAS0Y4","Protestant European","No","no_agreement","Wed Oct 29 01:29:39 UTC 2014"
"3ZFRE2BDQ8DLS3UXT3X2QIGYJA0XZN","http://wikidata.org/wiki/Q152965","Silesian German","","A2WNW8A4MOR7T7","Catholic European","A1GKEEI844CEKI","Protestant European","No","no_agreement","Wed Oct 29 01:35:19 UTC 2014"
"31N9JPQXIOHUPOGZLB4MS9LVL69NH3","http://wikidata.org/wiki/Q301533","Fante people","","A2WNW8A4MOR7T7","Africa","A3HSMUPSPOKD0M","Islamic","No","no_agreement","Wed Oct 29 01:12:07 UTC 2014"
"33TGB4G0LOGP6RLYNB8K4UFHYEEXT7","http://wikidata.org/wiki/Q127885","Serbs","","A1NJ1IJLKAS0Y4","Islamic","A3HSMUPSPOKD0M","Orthodox","No","no_agreement","Wed Oct 29 01:41:52 UTC 2014"
"3NFWQRSHVDD410873H3RZ40L4FBGFR","http://wikidata.org/wiki/Q7764833","The Sligo Champion","","A3HSMUPSPOKD0M","English-speaking","A1GKEEI844CEKI","Protestant European","No","no_agreement","Wed Oct 29 01:21:51 UTC 2014"
"33P2GD6NRMRTHIVWOYC60H4RRB4HKS","http://wikidata.org/wiki/Q200263","Parsi","","A3HSMUPSPOKD0M","Islamic","AHZK68L2UCA70","South Asia","No","no_agreement","Wed Oct 29 01:45:59 UTC 2014"
"351S7I5UG8VQGUBP9B774M1AYYDNJ8","http://wikidata.org/wiki/Q1849258","Albanian American","","A1GKEEI844CEKI","Catholic European","A3HSMUPSPOKD0M","English-speaking","No","no_agreement","Wed Oct 29 01:19:57 UTC 2014"
"36FQTHX3Z2QDU7K330ABXKKRLCE3BO","http://wikidata.org/wiki/Q186192","Lithuanian people","","A26L95RMC7I9TB","Catholic European","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 05:08:17 UTC 2014"
"3E22YV8GG05M25EN4OCR1INM7XKNP9","http://wikidata.org/wiki/Q1140588","Russian American","","A3HSMUPSPOKD0M","English-speaking","A2WNW8A4MOR7T7","Orthodox","No","no_agreement","Wed Oct 29 01:42:49 UTC 2014"
"3VDVA3ILICEDBLEZWIO6A2WR35SG1Q","http://wikidata.org/wiki/Q33","Finland","","A1GKEEI844CEKI","Catholic European","A2WNW8A4MOR7T7","Protestant European","No","no_agreement","Wed Oct 29 05:19:52 UTC 2014"
"3QO7EE372NM518Q51BM7ASD2V4RQBD","http://wikidata.org/wiki/Q4701435","Aklanon people","","A3HSMUPSPOKD0M","Catholic European","A2WNW8A4MOR7T7","South Asia","No","no_agreement","Wed Oct 29 05:59:44 UTC 2014"
"3BPP3MA3TBJSHEMCJXG1UEKTOVILEK","http://wikidata.org/wiki/Q35565","Tatars","","A2WNW8A4MOR7T7","Islamic","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 06:14:08 UTC 2014"
"37Y5RYYI0O4ORR8JYB3UUPJVWV0SXD","http://wikidata.org/wiki/Q377085","Assyrian people","","A1GKEEI844CEKI","Islamic","A1NJ1IJLKAS0Y4","South Asia","No","no_agreement","Wed Oct 29 01:14:09 UTC 2014"
"33J5JKFMK5X0YDMSMI71S9FQ7CEQ3M","http://wikidata.org/wiki/Q318674","Oromo people","","A1GKEEI844CEKI","Africa","A3HSMUPSPOKD0M","Islamic","No","no_agreement","Wed Oct 29 01:17:10 UTC 2014"
"3CVDZS288GZ4TA4TEK1MC9KI01NFMY","http://wikidata.org/wiki/Q209959","Miao people","","A1SUU1QIRDZXJC","Confucian","A2WNW8A4MOR7T7","South Asia","No","no_agreement","Wed Oct 29 11:38:10 UTC 2014"
"3BAKUKE49GB40BNDCTII96AY5E41R8","http://wikidata.org/wiki/Q739970","Serer people","","A1NJ1IJLKAS0Y4","Africa","A3HSMUPSPOKD0M","Islamic","No","no_agreement","Wed Oct 29 01:14:35 UTC 2014"
"3BAKUKE49GB40BNDCTII96AY5E3R1X","http://wikidata.org/wiki/Q543386","Oglala Lakota","","A3HSMUPSPOKD0M","English-speaking","A2BO8M77CS3SGZ","Latin America","No","no_agreement","Wed Oct 29 03:40:41 UTC 2014"
"3EQVJH0T4ZKSK1LJI7QY18RNAOWTHB","http://wikidata.org/wiki/Q503963","Bamar","","A1NJ1IJLKAS0Y4","Islamic","A3HSMUPSPOKD0M","South Asia","No","no_agreement","Wed Oct 29 01:57:14 UTC 2014"
"3UL5XDRDNBIX6O90E7EULFSAR2K85K","http://wikidata.org/wiki/Q1267758","Red Karen","","A1GKEEI844CEKI","Orthodox","A2WNW8A4MOR7T7","South Asia","No","no_agreement","Wed Oct 29 12:53:16 UTC 2014"
"3S37Y8CWI7ZQ061IY5BQU3PI9DSW4I","http://wikidata.org/wiki/Q388315","Afro-Brazilian","","A3HSMUPSPOKD0M","Catholic European","A26L95RMC7I9TB","Latin America","No","no_agreement","Wed Oct 29 08:13:32 UTC 2014"
"3W5PY7V3UO6KSTF3GDGIL2ZH2IHYJ9","http://wikidata.org/wiki/Q6501380","Chinese people","","A2WNW8A4MOR7T7","Confucian","A1GKEEI844CEKI","South Asia","No","no_agreement","Wed Oct 29 04:02:01 UTC 2014"
"3P7RGTLO6DCE7VNIIS2EJVHNEGEKAK","http://wikidata.org/wiki/Q2408653","Thai Chinese","","A2WNW8A4MOR7T7","Confucian","A1GKEEI844CEKI","South Asia","No","no_agreement","Wed Oct 29 05:34:24 UTC 2014"
"3MIVREZQVGX6UBUZ7OZ09VWSIY1QKY","http://wikidata.org/wiki/Q2533493","Maidu","","A1GKEEI844CEKI","Africa","A2WNW8A4MOR7T7","English-speaking","No","no_agreement","Wed Oct 29 04:27:57 UTC 2014"
"3YO4AH2FPCJ4HLNV3VPIQBHJ40UQ0R","http://wikidata.org/wiki/Q297382","Hausa","","A3HSMUPSPOKD0M","Islamic","A343DCRTGQUY30","Latin America","No","no_agreement","Wed Oct 29 09:15:16 UTC 2014"
"3OEWW2KGQIAVVTB90UL9GD62JOMDO0","http://wikidata.org/wiki/Q276879","Korean American","","A1GKEEI844CEKI","Confucian","A3HSMUPSPOKD0M","English-speaking","No","no_agreement","Wed Oct 29 01:42:13 UTC 2014"
"3X52SWXE0W4TVAEXRKH8D1161Q9WCV","http://wikidata.org/wiki/Q702220","Pennsylvania Dutch","","A1GKEEI844CEKI","English-speaking","A3HSMUPSPOKD0M","Protestant European","No","no_agreement","Wed Oct 29 12:35:48 UTC 2014"
"3JTPR5MTZRBH1PB1NWBXBK11M2E5K0","http://wikidata.org/wiki/Q1286876","Maltese people","","A2J843CHDXF45T","Catholic European","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 01:49:31 UTC 2014"
"3VI0PC2ZAXJ9TZGQRUMLAK9UZ6XXOL","http://wikidata.org/wiki/Q1024825","Chindian","","A2WNW8A4MOR7T7","Confucian","A3HSMUPSPOKD0M","South Asia","No","no_agreement","Wed Oct 29 04:33:00 UTC 2014"
"3E9VAUV7BVD9R0CZM735S3WYCVNYAT","http://wikidata.org/wiki/Q409760","Armenian","","A2WNW8A4MOR7T7","Islamic","A3HSMUPSPOKD0M","Orthodox","No","no_agreement","Wed Oct 29 03:22:32 UTC 2014"
"3L60IFZKF2H2FSUOID99NPOZZU0HHO","http://wikidata.org/wiki/Q106416","Frisian people","","A2QH1BQA6GR48O","Catholic European","A3HSMUPSPOKD0M","Protestant European","No","no_agreement","Wed Oct 29 10:48:10 UTC 2014"
"3VMV5CHJZ7EEK5Q8Y18GG8FMVOJTGC","http://wikidata.org/wiki/Q484472","Turkmen people","","A2WNW8A4MOR7T7","Islamic","A3HSMUPSPOKD0M","Orthodox","No","no_agreement","Wed Oct 29 03:30:43 UTC 2014"
"3LAZVA75NHQ8SJDT351SKUFYMXX2OG","http://wikidata.org/wiki/Q7842496","Trinidadian and Tobagonian American","","A3HSMUPSPOKD0M","English-speaking","A1GKEEI844CEKI","Latin America","No","no_agreement","Wed Oct 29 01:20:28 UTC 2014"
"3KG2UQJ0MIN72HF241RG1NDWCT6QN3","http://wikidata.org/wiki/Q142702","Ethnic Malays","","A2WNW8A4MOR7T7","Confucian","A3HSMUPSPOKD0M","South Asia","No","no_agreement","Wed Oct 29 03:53:58 UTC 2014"
"3M4KL7H8KUMBESPTK5FKYBJ29RP61E","http://wikidata.org/wiki/Q7179411","Petualangan Sherina","","A26L95RMC7I9TB","Islamic","A3HSMUPSPOKD0M","South Asia","No","no_agreement","Wed Oct 29 01:44:04 UTC 2014"
"3D1UCPY6GF8US9MW0OQ16IUQD6T83U","http://wikidata.org/wiki/Q224","Croatia","","A2UFJC7YN3N0YX","Catholic European","A3HSMUPSPOKD0M","Orthodox","No","no_agreement","Wed Oct 29 02:23:48 UTC 2014"
"3W0KKJIARQ80O7U3LUI0N4BSOSEK8G","http://wikidata.org/wiki/Q1250849","Pākehā","","A26L95RMC7I9TB","English-speaking","A3HSMUPSPOKD0M","South Asia","No","no_agreement","Wed Oct 29 03:52:48 UTC 2014"
"371Q3BEXDG8DWM8YZTRFRAZ64VYSZA","http://wikidata.org/wiki/Q482942","Azerbaijani people","","A2WNW8A4MOR7T7","Islamic","A3HSMUPSPOKD0M","Orthodox","No","no_agreement","Wed Oct 29 03:26:48 UTC 2014"
"3G4VVJO6PYFLUZTK7BKB9Q6ID2EKP0","http://wikidata.org/wiki/Q40477","Slavs","","A2WNW8A4MOR7T7","Catholic European","A3HSMUPSPOKD0M","Orthodox","No","no_agreement","Wed Oct 29 05:59:11 UTC 2014"
"38Z7YZ2SB21FOG4B7LEOWFHFQUCIQF","http://wikidata.org/wiki/Q309197","Bretons","","A2WNW8A4MOR7T7","Catholic European","A3HSMUPSPOKD0M","English-speaking","No","no_agreement","Wed Oct 29 05:58:53 UTC 2014"
"3Z33IC0JCZLEIN7PPQ2LP9HKOW3V92","http://wikidata.org/wiki/Q29401","Assamese","","A2WNW8A4MOR7T7","Islamic","A3HB9PPUZU565U","South Asia","No","no_agreement","Wed Oct 29 03:31:10 UTC 2014"
"3NOEP8XAU31REZSR6UZ0ZKEK9BTPXU","http://wikidata.org/wiki/Q262","Algeria","","A1GKEEI844CEKI","Africa","A3HSMUPSPOKD0M","Islamic","No","no_agreement","Wed Oct 29 12:33:58 UTC 2014"
"3YCT0L9OML8JFXUFW5GLWNSXUHRNSP","http://wikidata.org/wiki/Q2696805","Dutch Australian","","A2BO8M77CS3SGZ","English-speaking","A3HSMUPSPOKD0M","South Asia","No","no_agreement","Wed Oct 29 03:34:49 UTC 2014"
"3EAWOID6MSWWMTJCPUJSWYGRLS9V0Q","http://wikidata.org/wiki/Q200569","Dutch people","","A2WNW8A4MOR7T7","Catholic European","A26L95RMC7I9TB","Protestant European","No","no_agreement","Wed Oct 29 03:45:34 UTC 2014"
"3C8QQOM6JO04XJOYFG6SFTILGOPLIT","http://wikidata.org/wiki/Q475021","Vlachs","","A2WNW8A4MOR7T7","Latin America","A3HSMUPSPOKD0M","Orthodox","No","no_agreement","Wed Oct 29 01:30:27 UTC 2014"
"3OKP4QVBP1W959RZS1HZL3PU7ZYGAE","http://wikidata.org/wiki/Q6024095","Indians in Kenya","","A2WNW8A4MOR7T7","Africa","A3HSMUPSPOKD0M","South Asia","No","no_agreement","Wed Oct 29 03:37:06 UTC 2014"
"3EKZL9T8Y7LBYKJ8WLV8CYRJM2VHCF","http://wikidata.org/wiki/Q7994447","White Australian","","A3HB9PPUZU565U","English-speaking","A3HSMUPSPOKD0M","South Asia","No","no_agreement","Wed Oct 29 01:31:36 UTC 2014"
"3ICOHX7ENBAFKIXQU4UIWUS5LX70EQ","http://wikidata.org/wiki/Q3107473","Jew","","A2WNW8A4MOR7T7","English-speaking","A3HSMUPSPOKD0M","Orthodox","No","no_agreement","Wed Oct 29 04:44:37 UTC 2014"
"38O9DZ0A61MI3D7P39FY3UT71X362V","http://wikidata.org/wiki/Q7258666","Puerto Ricans in the United States","","A3HSMUPSPOKD0M","English-speaking","A2W2ZEI7WUASOW","Latin America","No","no_agreement","Wed Oct 29 03:45:22 UTC 2014"
"388FBO7JZQSGBJ6OVB8AE9GYB2MYND","http://wikidata.org/wiki/Q7513830","Sikkimese","","A2WNW8A4MOR7T7","Confucian","A343DCRTGQUY30","South Asia","No","no_agreement","Wed Oct 29 09:01:26 UTC 2014"
"3D42WVSDH7U4NRT7XNPX647P9B1FYO","http://wikidata.org/wiki/Q3075017","African immigration to France","","A2J843CHDXF45T","Africa","A3HSMUPSPOKD0M","Catholic European","No","no_agreement","Wed Oct 29 01:42:01 UTC 2014"
"3W31J70BARV20AKG26Y5PQ7BEJZKCM","http://wikidata.org/wiki/Q1282294","Gujarati people","","A2WNW8A4MOR7T7","Islamic","A2J843CHDXF45T","South Asia","No","no_agreement","Wed Oct 29 06:06:15 UTC 2014"
"3SMIWMMK604PH4VXDB2877NC8QFUW2","http://wikidata.org/wiki/Q857880","French Canadian","","A343DCRTGQUY30","Catholic European","A3HSMUPSPOKD0M","English-speaking","No","no_agreement","Wed Oct 29 06:04:51 UTC 2014"
"3QQUBC64ZDDRBEGEQFM8VV9P9WSXN6","http://wikidata.org/wiki/Q891146","Armenians in the Ottoman Empire","","A3HSMUPSPOKD0M","Islamic","A2WNW8A4MOR7T7","Protestant European","No","no_agreement","Wed Oct 29 04:55:34 UTC 2014"
"3Q9SPIIRWIL52VHZ76LH76BI1NOWAT","http://wikidata.org/wiki/Q541508","Anglo-Norman","","A3HSMUPSPOKD0M","Catholic European","A2J843CHDXF45T","Protestant European","No","no_agreement","Wed Oct 29 01:46:32 UTC 2014"
"30IRMPJWDYI66C9ZK3O0EL6XEK2KRS","http://wikidata.org/wiki/Q4887679","Bengali Hindus","","A2WNW8A4MOR7T7","Confucian","A3HSMUPSPOKD0M","South Asia","No","no_agreement","Wed Oct 29 05:09:28 UTC 2014"
"3421H3BM99G5RS7V81O2ML6QT9W9JV","http://wikidata.org/wiki/Q79797","Armenians","","A2WNW8A4MOR7T7","Islamic","A3HSMUPSPOKD0M","Orthodox","No","no_agreement","Wed Oct 29 06:04:27 UTC 2014"
"3NRZ1LDP7V5GJUS67CNLW5UVHBRPZR","http://wikidata.org/wiki/Q2918061","People of Ethiopia","","A2WNW8A4MOR7T7","Africa","A3HSMUPSPOKD0M","Islamic","No","no_agreement","Wed Oct 29 03:46:36 UTC 2014"
"3TLFH2L6Y8NO5BI1ZMNRE4LLL5E2T2","http://wikidata.org/wiki/Q1044876","Xibe people","","AHZK68L2UCA70","Confucian","A2WNW8A4MOR7T7","Orthodox","No","no_agreement","Wed Oct 29 04:47:35 UTC 2014"
"36FFXPMST8NC79GBMQ4Z7YL0BGEHOC","http://wikidata.org/wiki/Q1258074","Sindhi people","","A2WNW8A4MOR7T7","Confucian","A2J843CHDXF45T","South Asia","No","no_agreement","Wed Oct 29 08:27:43 UTC 2014"
"3SX4X51T8Z8XXM8XGKU7QCYWYLPOA9","http://wikidata.org/wiki/Q4857320","Banu Taym","","A2WNW8A4MOR7T7","Africa","A3HSMUPSPOKD0M","Islamic","No","no_agreement","Wed Oct 29 03:44:40 UTC 2014"
"33W1NHWFYGKEBMLDOTW51FVS6ECZT6","http://wikidata.org/wiki/Q788321","German Chilean","","A2WNW8A4MOR7T7","Catholic European","A2QH1BQA6GR48O","Protestant European","No","no_agreement","Wed Oct 29 09:45:05 UTC 2014"
"3ZLW647WAKUJ6UK7K7H0WRHNR6132M","http://wikidata.org/wiki/Q1377716","Belgians","","A3HSMUPSPOKD0M","Catholic European","A26L95RMC7I9TB","Protestant European","No","no_agreement","Wed Oct 29 02:28:19 UTC 2014"
"388CL5C1RIM41ODE9YO7FHH6GB9HLV","http://wikidata.org/wiki/Q11768","Ancient Egypt","","A2J843CHDXF45T","Africa","A2WNW8A4MOR7T7","Islamic","No","no_agreement","Wed Oct 29 04:41:04 UTC 2014"
"378G7J1SJKX8S8YBNBN33P19M2MWEO","http://wikidata.org/wiki/Q727928","Asian American","","A343DCRTGQUY30","English-speaking","A2J843CHDXF45T","South Asia","No","no_agreement","Wed Oct 29 09:07:31 UTC 2014"
"3TD33TP5DK1DESJOCFPLKSYXRM6BAS","http://wikidata.org/wiki/Q18973","Georgian people","","AWISGDFIKTX85","Catholic European","AHZK68L2UCA70","Orthodox","No","no_agreement","Wed Oct 29 03:39:33 UTC 2014"
"3O4VWC1GEV5JCQIFRSNSV834THN3J9","http://wikidata.org/wiki/Q4998637","Burgher","","A3HSMUPSPOKD0M","Catholic European","A2WNW8A4MOR7T7","Orthodox","No","no_agreement","Wed Oct 29 05:56:05 UTC 2014"
"3W9XHF7WGJUJMRMROSTVE07F250TKF","http://wikidata.org/wiki/Q590247","Alur","","A3HSMUPSPOKD0M","Africa","A2WNW8A4MOR7T7","South Asia","No","no_agreement","Wed Oct 29 04:17:00 UTC 2014"
"35NNO802AUVULJRJRTM7SLMALJPINS","http://wikidata.org/wiki/Q2986879","British African-Caribbean people","","A3HSMUPSPOKD0M","English-speaking","A1GKEEI844CEKI","Latin America","No","no_agreement","Wed Oct 29 13:01:46 UTC 2014"
"3VGET1QSZZYNJTJ1039XXF9S0FI7WD","http://wikidata.org/wiki/Q106713","Mestizo","","A1GKEEI844CEKI","Catholic European","A26L95RMC7I9TB","Latin America","No","no_agreement","Wed Oct 29 13:06:52 UTC 2014"
"3ZFRE2BDQ8DLS3UXT3X2QIGYJA0ZXP","http://wikidata.org/wiki/Q932244","Sinhalese people","","A1GKEEI844CEKI","Confucian","A26L95RMC7I9TB","South Asia","No","no_agreement","Wed Oct 29 12:48:35 UTC 2014"
"31MCUE39BJL9LOSEJM2PYVBO1P63G5","http://wikidata.org/wiki/Q46","Europe","","A2WNW8A4MOR7T7","English-speaking","A26L95RMC7I9TB","Protestant European","No","no_agreement","Wed Oct 29 08:31:45 UTC 2014"
"3G3AJKPCXKRUPBWID6TEF0AYKLRY4I","http://wikidata.org/wiki/Q3198706","Kono people","","A3HB9PPUZU565U","Confucian","A2WNW8A4MOR7T7","Orthodox","No","no_agreement","Wed Oct 29 03:37:57 UTC 2014"
"32TMVRKDGMXFA55002VKGNMWR6P84F","http://wikidata.org/wiki/Q237534","Austrians","","A26L95RMC7I9TB","Catholic European","A2WNW8A4MOR7T7","English-speaking","No","no_agreement","Wed Oct 29 03:27:30 UTC 2014"
"386T3MLZLMUYBHNZH18I4KWJAU980Z","http://wikidata.org/wiki/Q1183","Puerto Rico","","A2QH1BQA6GR48O","English-speaking","A2WNW8A4MOR7T7","Latin America","No","no_agreement","Wed Oct 29 09:45:16 UTC 2014"
"32XN26MTXYITQO7IBQHM9PIPUU80LD","http://wikidata.org/wiki/Q431","zoology","","A3HZT1JQU1PFB8","Confucian","A2WNW8A4MOR7T7","English-speaking","No","no_agreement","Wed Oct 29 04:30:20 UTC 2014"
"30F94FBDNQJITOIXIFG2FXOPFBRTBV","http://wikidata.org/wiki/Q37","Lithuania","","A26L95RMC7I9TB","Catholic European","A2WNW8A4MOR7T7","Orthodox","No","no_agreement","Wed Oct 29 04:18:57 UTC 2014"
"3VADEH0UHBWJII6SCKTD0CXSUWRPSM","http://wikidata.org/wiki/Q2401619","Banu Zuhrah","","A2WNW8A4MOR7T7","Africa","A1GKEEI844CEKI","Islamic","No","no_agreement","Wed Oct 29 12:58:27 UTC 2014"
"34XASH8KLPLGKNTNSNXRO3YM279PMA","http://wikidata.org/wiki/Q1998273","Ingrian Finns","","A1GKEEI844CEKI","Catholic European","A2BO8M77CS3SGZ","Orthodox","No","no_agreement","Wed Oct 29 13:32:42 UTC 2014"
"36QZ6V1588CWANEOT6S7AIKR2DJSUL","http://wikidata.org/wiki/Q311883","Maranao people","","A2QH1BQA6GR48O","Africa","A2WNW8A4MOR7T7","South Asia","No","no_agreement","Wed Oct 29 10:38:53 UTC 2014"
"3ZQA3IO31AQ13YVXK11EFB5TURK1OZ","http://wikidata.org/wiki/Q653884","Hispanic America","","A343DCRTGQUY30","English-speaking","A26L95RMC7I9TB","Latin America","No","no_agreement","Wed Oct 29 10:00:07 UTC 2014"
"3OPLMF3EU4MWBKZPCWJKK1E22NJLN9","http://wikidata.org/wiki/Q5187","Chechen Republic","","A26L95RMC7I9TB","Islamic","A2WNW8A4MOR7T7","Orthodox","No","no_agreement","Wed Oct 29 06:05:55 UTC 2014"
"3MVY4USGB5MR1WJOZP3TRFWG8IWSID","http://wikidata.org/wiki/Q118281","Kannada people","","A2WNW8A4MOR7T7","Islamic","A1SUU1QIRDZXJC","South Asia","No","no_agreement","Wed Oct 29 11:40:34 UTC 2014"
"3JMNNNO3B03GXSMVURS21OSKPZWW2M","http://wikidata.org/wiki/Q402913","Bengali people","","A2WNW8A4MOR7T7","Islamic","A2QH1BQA6GR48O","South Asia","No","no_agreement","Wed Oct 29 09:48:52 UTC 2014"
"3HUR21WDDTOLNDKSXHVJCB7WDGWXYW","http://wikidata.org/wiki/Q147401","Zapotec peoples","","AWISGDFIKTX85","Catholic European","A2WNW8A4MOR7T7","Latin America","No","no_agreement","Wed Oct 29 03:56:53 UTC 2014"
"35JDMRECC38CVM8B86JLHMFLSEWGE9","http://wikidata.org/wiki/Q72484","Tay people","","A2WNW8A4MOR7T7","Confucian","A1SUU1QIRDZXJC","South Asia","No","no_agreement","Wed Oct 29 11:27:30 UTC 2014"
"3UQVX1UPFRGNP2LA1KZHUTJGOUH02O","http://wikidata.org/wiki/Q2021092","German Russian","","A2QH1BQA6GR48O","Orthodox","A26L95RMC7I9TB","Protestant European","No","no_agreement","Wed Oct 29 10:04:44 UTC 2014"
"3GMLHYZ0LDWT69QXSCKWS48SJYGYU6","http://wikidata.org/wiki/Q510023","Paiute people","","A26L95RMC7I9TB","English-speaking","A2WNW8A4MOR7T7","Latin America","No","no_agreement","Wed Oct 29 05:14:57 UTC 2014"
"31ODACBENTE4IU77CX820HN2ZSEQSF","http://wikidata.org/wiki/Q165235","Bosnians","","A26L95RMC7I9TB","Islamic","A2WNW8A4MOR7T7","Orthodox","No","no_agreement","Wed Oct 29 06:22:00 UTC 2014"
"3W0KKJIARQ80O7U3LUI0N4BSOSF8K5","http://wikidata.org/wiki/Q36411","Shipibo-Conibo people","","A1GKEEI844CEKI","Africa","A26L95RMC7I9TB","Latin America","No","no_agreement","Wed Oct 29 12:51:48 UTC 2014"
"3EKTG13IZT2QT2EP0V4K7MP2XX9LM9","http://wikidata.org/wiki/Q5172105","Coromantee","","A2WNW8A4MOR7T7","Africa","A2QH1BQA6GR48O","English-speaking","No","no_agreement","Wed Oct 29 10:13:19 UTC 2014"
"3CESM1J3EH24FT5WHT45R19W54YW63","http://wikidata.org/wiki/Q46118","Uyghur people","","A2WNW8A4MOR7T7","Confucian","A3HZT1JQU1PFB8","Islamic","No","no_agreement","Wed Oct 29 07:47:19 UTC 2014"
"3TX9T2ZCB80633P7JY1GOZ2RA8UZWW","http://wikidata.org/wiki/Q875651","Irish Travellers","","A1SUU1QIRDZXJC","Catholic European","A2WNW8A4MOR7T7","English-speaking","No","no_agreement","Wed Oct 29 11:18:11 UTC 2014"
"37Y5RYYI0O4ORR8JYB3UUPJVWV0XSI","http://wikidata.org/wiki/Q1242155","Albanians in Kosovo","","A26L95RMC7I9TB","Islamic","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 12:36:09 UTC 2014"
"3Q2T3FD0OM79DYO0UP0KB0VLXBI3MD","http://wikidata.org/wiki/Q6529576","Bihari people","","A2WNW8A4MOR7T7","Islamic","A343DCRTGQUY30","South Asia","No","no_agreement","Wed Oct 29 09:15:52 UTC 2014"
"31MBOZ6PANQDKG2YN6A64QKQ3J5LCR","http://wikidata.org/wiki/Q3346380","Kachin people","","A2WNW8A4MOR7T7","Confucian","A343DCRTGQUY30","South Asia","No","no_agreement","Wed Oct 29 07:37:43 UTC 2014"
"3NCN4N1H1FGKYBDDLJUQ6YIXQT4NBN","http://wikidata.org/wiki/Q2633574","Banu Tamim","","A343DCRTGQUY30","Catholic European","A2WNW8A4MOR7T7","Islamic","No","no_agreement","Wed Oct 29 05:52:10 UTC 2014"
"3SV8KD29L3RF83VQUKID0O8WN1MKZM","http://wikidata.org/wiki/Q2033181","White Latin American","","A2WNW8A4MOR7T7","English-speaking","A343DCRTGQUY30","Latin America","No","no_agreement","Wed Oct 29 09:23:08 UTC 2014"
"3Y7LTZE0YSLTBZ02OYMF6BHUPSJUZS","http://wikidata.org/wiki/Q1123923","Nez Perce people","","A343DCRTGQUY30","English-speaking","A2WNW8A4MOR7T7","Latin America","No","no_agreement","Wed Oct 29 06:04:33 UTC 2014"
"3ZC62PVYDG9WN8UISL9HTX0NBA2XXQ","http://wikidata.org/wiki/Q1408764","Circassia","","A2WNW8A4MOR7T7","English-speaking","A26L95RMC7I9TB","Islamic","No","no_agreement","Wed Oct 29 08:26:57 UTC 2014"
"3UY4PIS8QQKJLDVLJM110M5O4HF1NK","http://wikidata.org/wiki/Q6510842","Lebanese American","","A26L95RMC7I9TB","English-speaking","A2WNW8A4MOR7T7","Islamic","No","no_agreement","Wed Oct 29 06:11:21 UTC 2014"
"3ACRLU860MDG4500SKR7GBOOC14EBQ","http://wikidata.org/wiki/Q748316","Temne people","","A2WNW8A4MOR7T7","Africa","A26L95RMC7I9TB","Islamic","No","no_agreement","Wed Oct 29 05:54:30 UTC 2014"
"3EAWOID6MSWWMTJCPUJSWYGRLSA0VW","http://wikidata.org/wiki/Q690869","Ruthenians (historical ethnonym)","","A2QH1BQA6GR48O","Catholic European","A2WNW8A4MOR7T7","Orthodox","No","no_agreement","Wed Oct 29 10:49:26 UTC 2014"
"3XU9MCX6VNBBPW59VXIWEPK3XKHR2E","http://wikidata.org/wiki/Q628490","Mountain Jews","","A2WNW8A4MOR7T7","English-speaking","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 13:31:13 UTC 2014"
"3LOJFQ4BOWEC52QU22TG9WPTZJCDKG","http://wikidata.org/wiki/Q1217927","Dutch Burghers","","A2WNW8A4MOR7T7","Catholic European","A26L95RMC7I9TB","Protestant European","No","no_agreement","Wed Oct 29 06:57:48 UTC 2014"
